scope,player_id,player_name,qualified,last_active_season,is_recently_active,innings,dismissals,not_outs,runs,balls_faced,batting_average,mean_score,median_score,median_lt_mean,p10,p25,p50,p75,p90,skewness,duck_count,duck_rate,duck_rate_of_dismissals,rate_20_naive,rate_20_complete_case,rate_20_km,rate_30_naive,rate_30_complete_case,rate_30_km,rate_50_naive,rate_50_complete_case,rate_50_km,conv_20_to_30,conv_30_to_50
ipl_2018_2026,d9273ee7,MP Stoinis,True,2026,True,100,71,29,2079.0,1388,29.281690140845072,20.79,14.5,True,1.0,5.0,14.5,28.25,46.70000000000006,1.835468304723651,9,0.09,0.1267605633802817,0.42,0.4827586206896552,0.5197230751296718,0.23,0.2839506172839506,0.349847875715859,0.1,0.13333333333333333,0.2230280207688601,0.6388888888888888,0.5882352941176471
ipl_2018_2026,aad0c365,Nithish Kumar Reddy,True,2026,True,35,27,8,787.0,541,29.14814814814815,22.485714285714284,19.0,True,2.0,10.0,19.0,31.5,38.6,1.032356408269437,1,0.02857142857142857,0.037037037037037035,0.4857142857142857,0.5483870967741935,0.5756613756613758,0.3142857142857143,0.39285714285714285,0.47165532879818606,0.08571428571428572,0.10714285714285714,0.12863327149041437,0.7857142857142857,0.2727272727272727
ipl_2018_2026,bbd41817,AD Russell,True,2025,True,89,72,17,2077.0,1191,28.84722222222222,23.337078651685392,15.0,True,1.8000000000000007,7.0,15.0,41.0,49.2,0.9409625545839413,6,0.06741573033707865,0.08333333333333333,0.4606741573033708,0.47126436781609193,0.4758070746173854,0.3258426966292135,0.3411764705882353,0.35731340006568735,0.10112359550561797,0.11538461538461539,0.1912457028837337,0.7435897435897436,0.4090909090909091
ipl_2018_2026,1c84109e,MD Choudhary,True,2026,True,10,6,4,170.0,120,28.333333333333332,17.0,13.5,True,1.0,3.25,13.5,20.25,40.49999999999999,1.0786467887056261,0,0.0,0.0,0.3,0.375,0.41142857142857153,0.2,0.2857142857142857,0.41142857142857153,0.1,0.14285714285714285,0.20571428571428577,1.0,0.5
ipl_2018_2026,8ee36b18,P Nissanka,True,2026,True,10,10,0,278.0,175,27.8,27.8,30.0,False,1.0,8.75,30.0,43.25,51.199999999999996,0.08606777897830784,0,0.0,0.0,0.5,0.5,0.5000000000000001,0.5,0.5,0.5000000000000001,0.2,0.2,0.20000000000000004,1.0,0.4
ipl_2018_2026,48a1d7b7,SO Hetmyer,True,2026,True,85,57,28,1560.0,1045,27.36842105263158,18.352941176470587,13.0,True,2.0,6.0,13.0,28.0,42.0,1.151308209511088,4,0.047058823529411764,0.07017543859649122,0.36470588235294116,0.44285714285714284,0.4926434006783525,0.21176470588235294,0.27692307692307694,0.351306872604666,0.058823529411764705,0.08333333333333333,0.15526509101724079,0.6923076923076923,0.38461538461538464
ipl_2018_2026,9caf69a1,WG Jacks,True,2026,True,26,22,4,602.0,379,27.363636363636363,23.153846153846153,16.5,True,3.0,8.5,16.5,32.0,49.5,1.760864200148688,0,0.0,0.0,0.46153846153846156,0.5,0.5099350777100139,0.2692307692307692,0.30434782608695654,0.33464489474719655,0.11538461538461539,0.13043478260869565,0.1434192406059414,0.6363636363636364,0.42857142857142855
ipl_2018_2026,fffa744b,Naman Dhir,True,2026,True,33,26,7,710.0,433,27.307692307692307,21.515151515151516,20.0,True,0.0,7.0,20.0,30.0,46.8,0.6188341357394118,5,0.15151515151515152,0.19230769230769232,0.5151515151515151,0.5483870967741935,0.5664335664335665,0.2727272727272727,0.32142857142857145,0.384841628959276,0.09090909090909091,0.1111111111111111,0.14966063348416286,0.6428571428571429,0.375
ipl_2018_2026,fb2d1dda,N Rana,True,2026,True,106,97,9,2641.0,1896,27.22680412371134,24.91509433962264,19.5,True,1.0,8.0,19.5,35.75,57.5,1.0965290597979,8,0.07547169811320754,0.08247422680412371,0.5,0.5145631067961165,0.5211125125813809,0.32075471698113206,0.3300970873786408,0.334298592976735,0.16981132075471697,0.18181818181818182,0.20956689699239142,0.6415094339622641,0.6
ipl_2018_2026,f0af99a7,D Ferreira,True,2026,True,16,12,4,326.0,191,27.166666666666668,20.375,14.0,True,1.0,3.25,14.0,34.25,49.5,0.946262713401929,1,0.0625,0.08333333333333333,0.375,0.4,0.4285714285714286,0.3125,0.3333333333333333,0.3571428571428572,0.125,0.15384615384615385,0.28571428571428575,0.8333333333333334,0.6666666666666666
ipl_2018_2026,740742ef,RG Sharma,True,2026,True,122,116,6,3122.0,2300,26.913793103448278,25.59016393442623,18.0,True,2.0,7.0,18.0,37.75,64.80000000000001,1.121019687654985,10,0.08196721311475409,0.08620689655172414,0.4672131147540984,0.47107438016528924,0.47540983606557385,0.3442622950819672,0.35,0.35730802415875756,0.14754098360655737,0.15,0.15313201035375326,0.75,0.42857142857142855
ipl_2018_2026,2c25d4f5,D Padikkal,True,2026,True,89,85,4,2270.0,1705,26.705882352941178,25.50561797752809,22.0,True,1.0,7.0,22.0,39.0,54.0,0.8097860126896819,6,0.06741573033707865,0.07058823529411765,0.5617977528089888,0.5617977528089888,0.561797752808989,0.39325842696629215,0.3977272727272727,0.4038870331005164,0.16853932584269662,0.1744186046511628,0.1887119864647956,0.7142857142857143,0.45454545454545453
ipl_2018_2026,29e95537,AM Rahane,True,2026,True,92,87,5,2310.0,1738,26.551724137931036,25.108695652173914,20.5,True,2.1999999999999993,9.0,20.5,36.25,55.400000000000034,1.1318008539522284,5,0.05434782608695652,0.05747126436781609,0.5108695652173914,0.5164835164835165,0.5179649758454107,0.34782608695652173,0.35555555555555557,0.360323461457677,0.11956521739130435,0.12222222222222222,0.12386118987607649,0.6956521739130435,0.34375
